y,x,z,k1,z2,z3,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
1.346,0.524,0.524,1,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524
2.266,1.018,1.018,1,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018
2.901,-0.251,-0.251,1,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251,-0.251
2.012,-1.43,-1.43,1,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43,-1.43
5.445,1.709,1.709,1,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709,1.709
4.537,1.435,1.435,1,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435,1.435
0.878,-0.71,,0,-0.032349053,0.337818417,-0.443397202,0.532990951,-0.089137918,0.394356522,-0.866904498,-0.429149993,-0.525815095,-0.030044575,0.284028469,-0.415540313,1.287974263,0.648779437,-0.862611531,0.553034832,0.628837651,1.35380781,-0.652101288,0.748727435,0.235244229,-0.453471335,-2.050567814,1.70921827,-0.208046785,-1.16588157,1.708023074,0.23548792,-0.730918479,0.656991803,1.796896461,-1.494317431,-0.700724348,0.056757144,-0.238093908,1.35357112,-0.203006061,0.669039009,0.049895233,0.062047649,1.211562782,-1.705391563,0.32946454,-0.120036152,0.680285719,1.627965399,-1.32089363,1.582475971,-0.189792301,-0.464672602,-1.660849176,-0.898866059,-0.691250693,2.043960182,0.707845411,0.056392206,-1.421858639,-0.406240728,0.453462667,0.058947368,-0.496676378,-0.545191576,-0.110915102,0.058329016,-0.925803489,0.903021,-0.152428376,2.290873139,-0.525833086,0.589992897,-1.562614212,-0.629934957,-0.813161625,-0.665775949,-2.743573871,0.416457704,-0.107945858,0.676477704,0.847590027,-0.590739591,-0.034353184,0.191029342,-0.791444457,-0.102046025,0.810434957,-0.558700914,-0.135724753,0.053428665,0.04608862,0.878599901,-0.216838324,-1.017718974,-0.246602938,1.158040408,-1.490774871,0.755820593,-0.351891127,-0.696831206,-1.016616167,-1.200472415,-1.553853457,0.561981475
4.688,-0.065,-0.065,1,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065,-0.065
3.151,-1.759,-1.759,1,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759,-1.759
4.284,0.57,,0,0.694093136,0.351688727,1.501175622,-0.130853181,0.464780461,0.152191531,0.2490026,-0.152756038,2.237255101,1.052420078,0.064378485,2.134569014,1.642549301,0.791096094,-0.947492605,1.081738547,0.770598322,0.709331351,1.364712143,1.825299596,1.464241691,0.972861787,0.260509122,-0.19234263,1.519277112,-0.830657219,0.878726638,1.020235442,3.389769065,1.491144555,1.149390864,-0.150453407,1.348850871,0.353369231,1.394717728,0.053821158,-0.730770425,4.072236177,1.550216099,0.188029884,-0.468640735,-0.761785161,-0.135563858,0.316234113,3.054140806,1.215196873,0.866365316,-0.213041381,1.167156012,2.059513065,-1.216387668,0.879259473,0.02481297,0.459440354,-0.734684697,1.609633722,1.811141414,0.274060687,-0.800742797,0.248984093,0.845720947,1.597584095,-1.005007221,0.154447922,1.279575414,-0.976689066,0.876484535,1.833581422,1.339583039,1.900267413,0.69126077,0.232845644,-0.22461828,1.194603616,-0.425598425,-1.597200056,0.696391686,1.432301188,1.299890589,2.197939499,-0.062889751,0.49476575,-0.194214701,-0.050988719,-0.044459181,1.48963711,1.531186548,0.346732711,0.783535449,-0.520145591,-1.197432116,-1.112072977,-0.095997622,1.409689817,1.995974142,0.868072292,-0.046044011,0.633040243,1.794842043,1.914472675,0.574827306,1.555383652
2.334,1.612,1.612,1,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612,1.612
-2.881,-1.637,,0,-0.834080172,-0.466224479,-1.950004724,-1.068985984,-0.249122747,-0.762052756,-0.690279335,0.02082588,-0.471878488,-0.149067907,-0.626489919,-2.116396477,-0.586402401,-0.574997779,-1.898519546,-2.027147768,-0.112819819,-0.455284309,-0.146167922,-1.928378886,0.845537298,-1.485250236,-1.799476602,-0.890591105,-1.525232472,0.835627745,0.078993979,-2.299637338,-1.627095562,-1.026192426,-0.422901851,-0.869858807,0.393321504,-0.19348554,-1.738226014,-1.234363505,-0.778636273,-1.481162085,1.100102462,0.33589414,-1.560076756,0.403122197,0.910669259,0.519482223,-1.063012813,-3.015566607,0.726489421,-1.804373186,0.590015451,-0.525205284,-0.509702482,-1.939575296,-1.321556406,-1.198980851,0.172738895,-1.262830966,-0.880991288,-1.346636057,0.832273486,-0.965220328,-0.32394636,-2.751014166,-1.279107148,-0.356336024,-2.137526541,-1.028974119,0.92064377,1.14029112,-0.871622025,1.002203984,-2.717383271,-2.35533103,0.174733726,-1.275631352,-1.462334345,-0.491080201,-0.212207771,-0.837924748,-1.338820833,0.326772608,-1.751404827,-1.306385723,-1.473492347,-1.45135794,-0.66716663,-0.768929513,-0.789411755,-0.819237814,-1.805836642,-1.515420491,-0.619865319,-0.281598672,0.390945478,-2.113173912,-0.31708101,-0.324348452,-0.276766211,-0.1203649,-0.904383222,-0.99844713,-1.244028517,-2.433226053
0.528,-0.78,-0.78,1,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78
-0.816,-0.641,-0.641,1,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641,-0.641
0.801,-0.681,,0,-0.048771851,1.468714378,-0.821374349,0.466471514,1.277572629,-0.793458252,-0.141463197,0.192890975,-0.520383231,1.744086909,-0.616250349,-1.104204311,1.530397969,1.653415024,-0.343312133,-1.127043649,-0.519518972,1.365416106,0.127243255,-1.930239369,-0.02760493,-0.546526764,0.233962019,1.086383125,0.868806782,1.041729402,-1.330877333,0.414613625,0.333688485,-0.256793133,0.968422053,0.205780151,-0.644768851,0.07844996,-0.32068545,-1.118777827,0.384363362,-0.235284142,-1.124988909,-2.140530514,0.202386977,-1.542422979,-0.792967506,-0.069359933,-0.963619754,-1.590359586,0.460979241,-0.807525289,0.439209488,0.52228949,0.033295777,-0.89097025,-1.376363838,-0.872514057,0.5221702,-0.419900958,2.052609117,0.245175825,1.518358466,1.14270656,-1.196559576,0.345263921,-0.964234642,-0.350843428,0.058028231,0.677300371,-0.225654232,1.758439242,0.490705187,-1.129221352,0.43304304,-0.353844038,-0.314976841,-0.773682094,-1.5412281,0.933700616,-0.81453355,0.942549526,0.678490553,-1.108566796,0.611372438,1.011081372,-0.49443216,0.159624342,0.433817851,-0.28845587,-0.547061682,0.358005642,-0.215512831,-0.270950315,0.75665268,-0.366543564,-0.510742878,0.379902563,2.453901938,0.580857243,0.07851007,0.117375244,-1.814494663,0.84049859,0.061038551,1.16411024
-2.337,-2.033,,0,-0.718054174,0.707527082,-0.495409917,-1.029041323,0.232135841,-1.072620094,-0.456346694,-1.94757353,-1.598097123,-0.383093136,-0.905429401,-0.473973031,-1.617758728,-0.592510634,-1.380872669,-1.413670259,-2.569361067,0.363298792,0.817329343,-3.000117509,-1.2577135,-1.917242198,-1.443198385,-0.290327352,0.009623386,-1.210939315,-2.233058296,-2.068625608,-0.803354684,-0.860082974,-0.544217716,0.18670047,0.073280463,0.044261616,-0.159907505,-0.062042144,-1.301699899,-1.240755387,-1.045778641,-1.285522165,-0.6063324,0.865754608,-0.70429882,-0.191995938,-0.829581474,-0.061508302,0.017702388,-0.277338082,-2.54824338,0.897866644,0.358412733,-0.734352712,-2.090586926,-0.997604082,-0.612629035,-0.648431676,-0.138222589,-1.885861066,-0.551425041,0.088534396,-2.153930579,-0.928139628,-1.315800161,0.706563716,0.290553031,-1.884833328,-0.148177439,-1.411751521,-0.435385684,-1.773176131,-1.964190663,-1.305728353,-2.129559066,-0.761002991,0.590980089,0.731421215,-0.079778551,-1.242100155,-1.306836258,-0.282029071,-1.036595804,-1.428086177,0.605801993,0.262777439,-1.633583997,1.482146598,-0.234633902,-1.140777822,-0.561485324,0.256310619,-1.368838527,-2.486357275,-0.145871433,-0.469543719,0.780318878,0.210695204,-2.672839051,-1.192253306,-1.425589704,0.430237855,0.187983466,-0.882640126
3.394,0.501,0.501,1,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501,0.501
3.694,-1.532,-1.532,1,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532,-1.532
2.9,-0.025,-0.025,1,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025
3.136,0.593,,0,0.449244154,0.151916915,1.105420726,0.088890225,1.266795516,0.588686075,1.062995426,-0.108951171,1.278759291,0.695516513,0.028457123,1.06573463,0.003979151,0.701557718,1.31133901,0.286034092,1.851718984,1.516010666,0.674589502,0.420666186,0.969837777,-0.669401899,0.498391589,-0.557033178,0.434753241,0.205738589,-0.420624518,0.325736953,0.762601831,-0.250285991,0.274017853,0.095432671,1.280425139,0.960707044,0.678974276,0.693307451,0.000742123,0.527809843,0.151591315,0.753981864,0.428283444,0.642086988,0.044844823,-0.046144932,0.414996526,1.215509732,1.767311519,0.372326118,1.299297331,0.704432431,1.772984455,-0.344194278,-0.136642041,2.225103132,0.742017894,-0.71752093,0.44997099,-0.68286784,0.586904743,-0.371732537,1.314693586,0.000177604,-0.370234877,1.34260451,0.728054609,-0.105662683,1.380451334,0.728879843,1.67788581,1.726682833,-0.864792971,0.603694955,0.93139537,-0.197721054,-0.790035295,1.554826618,1.025724407,0.284971507,-0.20147307,0.939736562,-0.509135138,1.163104803,1.108920317,-0.963056586,-1.99550046,2.510443313,1.958056306,1.318370736,-0.42681014,2.43329705,1.500315884,0.832450281,-0.639526191,-0.363460291,0.202306299,2.211256477,-0.969169527,-0.295804972,0.588445533,-1.187634445,-0.636352148,0.647484904
0.857,-0.198,,0,-0.036827998,-2.090157566,-1.652450704,1.277300919,1.351516544,-1.164602937,-0.340763926,-0.649168778,0.435500555,-0.066217836,1.987841666,-1.005121453,0.43703014,1.802142526,0.770136176,0.325417979,-0.84655378,-1.017518749,-1.756067987,-0.075128054,-1.324493072,-0.170058832,0.367985026,-0.20630439,-0.490303889,1.376604997,1.041130524,0.039976685,0.211440488,-0.549519962,1.083069536,1.257269117,-0.433274611,-0.70515826,1.082504733,0.358757889,-0.207133973,0.785706355,-0.387116049,0.154653364,-1.04882924,-2.301301953,0.562526119,-0.820393626,-1.936540238,1.418484653,0.45187173,2.143159382,0.405701151,2.485007844,-0.124210352,-0.219130345,0.131283316,-1.206184754,1.331787212,0.334962537,-0.018347973,0.029115095,1.897269138,0.306144057,-1.933540492,1.082852798,0.258308937,-2.336977556,-1.18316401,0.351226307,-1.81443235,0.098796992,-0.108552701,-0.805883656,0.59712065,-0.308803063,-0.711827095,-0.911622419,-0.447401572,-0.162853725,0.102008288,0.977808694,-0.699531767,1.2031445,0.460719452,0.797389543,-1.091287196,-0.011835162,0.152413326,0.486660287,-0.262209393,-1.070389544,-0.00707709,-0.548857719,-1.622294195,-0.705442461,0.520152663,-0.206615496,0.007130638,-0.302669588,0.003279884,-0.499173586,-0.044984811,-1.700111849,0.432062821,0.026520953
6.343,0.892,0.892,1,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892
0.812,-0.026,,0,-0.046425737,2.197772865,0.054151281,1.369564139,-0.972595543,0.14270511,1.826624636,-0.899490575,1.524208209,-1.2464034,0.052417624,0.080056087,-0.11700397,-0.482320035,0.215803634,-1.055668026,-0.512713198,1.304068041,0.468120636,0.509123668,0.255963335,-0.468572171,-0.91239343,0.765499089,0.811715643,-0.263439184,1.81326677,0.846299334,0.628533792,0.276445924,-0.731295495,-1.243409757,0.559004139,0.065934415,-2.084562772,-0.387016125,1.074868239,0.281667095,-0.396832112,-0.031002771,-1.654329566,0.363204264,-1.861598946,0.826582759,-0.727627623,0.191224323,0.148167261,0.192165641,0.194758152,0.042315645,-0.672357894,-0.542589217,-0.234757752,-0.60253786,0.136614374,-0.100678933,0.828627211,-0.608547733,-0.254919308,-0.558805782,-0.715857417,0.488009094,-1.358412008,-1.055807887,0.08763347,-0.340365013,0.707746569,-0.67615741,-1.199777681,0.191067092,0.508963106,-0.659762971,-0.888991731,-0.345889887,1.048688101,-1.126547443,-0.459792616,-1.560745648,-1.230719421,-1.672763368,-1.533297905,1.09118165,-0.547055846,-1.298020498,0.190573166,-0.591516549,-1.413071067,0.859652338,-0.350291053,1.05416743,0.218173526,-0.593069838,-1.149643845,-0.112993576,0.432762494,0.388254652,-0.920161353,0.710294618,0.11725825,-0.389955046,0.931290018,-0.23109966
3.04,-0.648,-0.648,1,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648,-0.648
4.861,0.646,0.646,1,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646
